date,categoryName,payee,comment,createdDate,changedDate,outcomeAccountName,outcome,outcomeCurrencyShortTitle
2024-02-04,Проезд,Яндекс такси,,2024-02-05 14:59:05,2024-02-05 11:59:15,Тинькофф,220.0,RUB
2024-02-05,Забота о себе,,Оплатил подписку на дзен мани,2024-02-05 15:00:30,2024-02-05 12:00:36,Тинькофф,149.0,RUB
2024-02-05,Кафе и рестораны,Столовая ОЦРВ,,2024-02-05 16:56:18,2024-02-05 13:56:38,Тинькофф,380.0,RUB
2024-02-05,Здоровье и фитнес,центр Эмпатия,Прием у психиатра,2024-02-05 16:56:32,2024-02-05 13:56:38,Тинькофф,3000.0,RUB
2024-02-05,Проезд,Яндекс такси,,2024-02-05 16:56:42,2024-02-05 13:56:48,Тинькофф,152.0,RUB
2024-02-05,"Подарки, Продукты / Сладости",Пятерочка,,2024-02-06 18:58:35,2024-02-06 15:58:43,Тинькофф,922.37,RUB
2024-02-05,Проезд,Яндекс такси,,2024-02-06 19:04:11,2024-02-06 16:04:21,Тинькофф,110.5,RUB
2024-02-06,Проезд,Яндекс такси,,2024-02-06 19:09:51,2024-02-06 16:10:04,Тинькофф,109.0,RUB
2024-02-06,Кафе и рестораны,Столовая ОЦРВ,,2024-02-07 16:17:42,2024-02-07 13:17:49,Тинькофф,380.0,RUB
2024-02-06,Проезд,Яндекс такси,,2024-02-07 16:18:07,2024-02-07 13:18:13,Тинькофф,132.0,RUB
2024-02-06,Доставка еды,Самокат,,2024-02-07 16:19:24,2024-02-07 13:19:32,Тинькофф,532.0,RUB
2024-02-07,Кафе и рестораны,Столовая ОЦРВ,,2024-02-07 16:20:02,2024-02-07 13:20:47,Тинькофф,380.0,RUB
2024-02-07,Продукты / Сладости,Пятерочка,,2024-02-07 16:20:39,2024-02-07 13:20:47,Тинькофф,449.97,RUB
2024-02-07,Продукты / Сладости,АО ТД Перекресток,,2024-02-07 19:27:08,2024-02-07 16:27:17,Тинькофф,259.98,RUB
2024-02-07,Подарки,intimmisi,,2024-02-07 19:28:34,2024-02-07 16:28:45,Тинькофф,2500.0,RUB
2024-02-07,Проезд,Яндекс такси,,2024-02-08 11:25:47,2024-02-08 08:25:58,Тинькофф,206.0,RUB
2024-02-08,Проезд,,,2024-02-08 11:26:48,2024-02-08 08:26:55,Тинькофф,32.4,RUB
2024-02-08,Кафе и рестораны,Ресторан Вега,,2024-02-09 12:03:30,2024-02-09 09:03:45,Тинькофф,255.0,RUB
2024-02-08,Проезд,Яндекс такси,,2024-02-09 12:03:38,2024-02-09 09:03:45,Тинькофф,100.0,RUB
2024-02-09,Кафе и рестораны,Столовая ОЦРВ,,2024-02-09 12:11:08,2024-02-09 09:11:17,Тинькофф,460.0,RUB
2024-02-09,Кафе и рестораны,Ресторан Вега,Ужин,2024-02-12 11:16:40,2024-02-12 08:16:57,Тинькофф,180.0,RUB
2024-02-09,Проезд,Яндекс такси,,2024-02-12 11:17:06,2024-02-12 08:17:17,Тинькофф,67.33,RUB
2024-02-10,Товары для дома,Магнит косметик,Свечи и зубная паста,2024-02-10 10:24:54,2024-02-10 07:25:01,Тинькофф,569.69,RUB
2024-02-10,Товары для дома,Озон,Капсулы для стирки,2024-02-12 11:13:03,2024-02-12 08:13:12,Тинькофф,300.0,RUB
2024-02-10,Продукты,Пятерочка,Продукты в поход,2024-02-12 11:13:38,2024-02-12 08:13:46,Тинькофф,1076.39,RUB
2024-02-11,Подарки,Букеты из клубники,Подарок Нике на 14 февраля,2024-02-12 11:14:56,2024-02-12 08:15:33,ВТБ,5572.35,RUB
2024-02-12,Кафе и рестораны,Столовая ОЦРВ,,2024-02-12 12:05:35,2024-02-12 09:05:46,Тинькофф,380.0,RUB
2024-02-12,Доставка еды,Самокат,"Продукты, сладости и презервативы",2024-02-12 19:30:49,2024-02-12 16:30:58,Тинькофф,1295.0,RUB
2024-02-13,"Платежи, комиссии / Оплата связи",,,2024-02-13 07:48:07,2024-02-13 04:48:26,Тинькофф,323.0,RUB
2024-02-13,"Платежи, комиссии / Подписки",,Яндекс плюс,2024-02-13 07:48:13,2024-02-13 04:48:26,Тинькофф,299.0,RUB
2024-02-13,Кафе и рестораны,Столовая ОЦРВ,,2024-02-13 12:32:45,2024-02-13 09:32:54,Тинькофф,380.0,RUB
2024-02-13,Доставка еды,Самокат,,2024-02-14 12:50:44,2024-02-14 09:50:51,Тинькофф,377.0,RUB
2024-02-14,Кафе и рестораны,Столовая ОЦРВ,,2024-02-14 12:50:57,2024-02-14 09:51:23,Тинькофф,380.0,RUB
2024-02-14,Продукты / Сладости,Пятерочка,,2024-02-14 19:09:51,2024-02-14 16:09:58,Тинькофф,78.79,RUB
2024-02-14,Доставка еды,Достаевский,,2024-02-16 21:34:28,2024-02-16 18:34:36,Тинькофф,548.0,RUB
2024-02-14,Проезд,Яндекс такси,,2024-02-16 21:34:56,2024-02-16 18:35:04,Тинькофф,192.0,RUB
2024-02-15,Проезд,,,2024-02-16 21:35:12,2024-02-16 18:35:19,Тинькофф,32.4,RUB
2024-02-15,Кафе и рестораны,Ресторан Вега,,2024-02-16 21:35:37,2024-02-16 18:35:47,Тинькофф,279.0,RUB
2024-02-15,Продукты,Пятерочка,Молоко,2024-02-16 21:35:54,2024-02-16 18:36:01,Тинькофф,83.0,RUB
2024-02-16,Проезд,Яндекс такси,,2024-02-16 21:36:11,2024-02-16 18:36:18,Тинькофф,53.0,RUB
2024-02-16,Кафе и рестораны,Шавуха,,2024-02-16 21:36:28,2024-02-16 18:36:35,Тинькофф,320.0,RUB
2024-02-16,Продукты / Сладости,Пятерочка,,2024-02-16 21:37:00,2024-02-16 18:37:10,Тинькофф,356.98,RUB
2024-02-17,Продукты,Магнит,,2024-02-17 14:34:25,2024-02-17 11:35:07,Тинькофф,511.96,RUB
2024-02-17,Здоровье и фитнес,СДЕК,Доставка рецепта на антидепрессанты,2024-02-17 14:34:57,2024-02-17 11:35:07,Тинькофф,50.0,RUB
2024-02-17,Здоровье и фитнес,Аптека,Антидепрессанты,2024-02-17 14:35:51,2024-02-17 11:36:01,Тинькофф,1198.0,RUB
2024-02-17,"Платежи, комиссии",ВТБ,Комиссия,2024-02-17 18:17:58,2024-02-17 15:18:55,Тинькофф,50.0,RUB
2024-02-18,Проезд,Ласточка,,2024-02-18 20:37:02,2024-02-21 08:12:56,Тинькофф,99.0,RUB
2024-02-18,Проезд,Ласточка,,2024-02-21 11:12:35,2024-02-21 08:12:56,Тинькофф,99.0,RUB
2024-02-19,Продукты / Сладости,Пятерочка,,2024-02-21 11:13:19,2024-02-21 08:13:28,ВТБ,256.27,RUB
2024-02-20,Кафе и рестораны,Столовая ОЦРВ,,2024-02-21 11:15:16,2024-02-21 08:15:25,ВТБ,380.0,RUB
2024-02-20,Продукты,Пятерочка,,2024-02-21 11:15:54,2024-02-21 08:16:03,ВТБ,1249.32,RUB
2024-02-20,Проезд,Яндекс такси,,2024-02-23 14:06:48,2024-02-23 11:06:56,Тинькофф,222.0,RUB
2024-02-21,Проезд,,,2024-02-21 11:16:28,2024-02-21 08:16:36,ВТБ,51.3,RUB
2024-02-21,Отдых и развлечения,Озон,Настолка Эволюция,2024-02-21 11:17:01,2024-02-21 08:17:20,ВТБ,1826.0,RUB
2024-02-21,Кафе и рестораны,Ресторан Вега,,2024-02-21 13:19:14,2024-02-21 10:19:35,ВТБ,361.0,RUB
2024-02-21,Отдых и развлечения,Озон,Кубики для DnD,2024-02-21 20:12:07,2024-02-23 09:17:54,ВТБ,524.0,RUB
2024-02-22,Кафе и рестораны,Столовая ОЦРВ,,2024-02-23 12:18:12,2024-02-23 09:18:20,ВТБ,380.0,RUB
2024-02-22,Продукты / Сладости,Пятерочка,,2024-02-23 12:18:35,2024-02-23 09:18:43,ВТБ,328.47,RUB
2024-02-22,"Платежи, комиссии / Подписки",ChatGPT,,2024-02-23 12:22:06,2024-02-23 09:24:29,Сбер,1373.0,RUB
2024-02-23,Продукты / Сладости,Пятерочка,,2024-02-23 16:19:26,2024-02-23 13:19:38,Тинькофф,766.07,RUB
2024-02-24,Кафе и рестораны,Вечно молодой,Роллы,2024-02-24 15:27:58,2024-02-24 12:28:08,Тинькофф,420.0,RUB
2024-02-24,Хобби,Яндекс маркет,Проявитель для пленки ,2024-02-24 15:50:24,2024-02-24 12:50:32,Тинькофф,1352.0,RUB
2024-02-24,Хобби,Озон,2 катушки пленки,2024-02-24 16:03:59,2024-02-24 13:04:11,ВТБ,1824.0,RUB
2024-02-24,Кафе и рестораны,Вечно молодой,Скинул Ксюше за Алекса,2024-02-24 16:40:14,2024-02-24 13:40:25,Тинькофф,420.0,RUB
2024-02-25,Доставка еды,Самокат,,2024-02-25 09:44:29,2024-02-25 06:44:42,Тинькофф,520.0,RUB
2024-02-25,Продукты,АО ТД Перекресток,,2024-02-25 15:40:05,2024-02-25 12:40:20,Тинькофф,234.98,RUB
2024-02-25,"Покупки: одежда, техника",Familia,,2024-02-25 16:09:03,2024-02-25 13:09:15,ВТБ,389.0,RUB
2024-02-25,Образование / Книги,Читай-город,,2024-02-25 16:56:10,2024-02-25 13:56:21,Тинькофф,1458.0,RUB
2024-02-25,Проезд,,,2024-02-25 17:34:47,2024-02-25 14:35:14,Тинькофф,32.4,RUB
2024-02-26,Кафе и рестораны,Столовая ОЦРВ,,2024-02-26 12:33:41,2024-02-26 09:34:08,ВТБ,460.0,RUB
2024-02-26,Товары для дома,Озон,Чайник и чай,2024-02-26 16:50:25,2024-02-26 13:50:55,Тинькофф,1085.0,RUB
2024-02-26,Продукты,Пятерочка,Пытаюсь разом купить продукты на неделю,2024-02-26 18:42:40,2024-02-26 15:42:51,ВТБ,1998.62,RUB
2024-02-27,Кафе и рестораны,Столовая ОЦРВ,,2024-02-27 12:57:08,2024-02-28 08:01:41,Тинькофф,380.0,RUB
2024-02-27,Кафе и рестораны / Кофейни,Surf coffee,,2024-02-28 11:02:04,2024-02-28 08:02:15,Тинькофф,420.0,RUB
2024-02-27,"Платежи, комиссии / Подписки",Аеза,Аренда сервера,2024-02-29 18:03:58,2024-02-29 15:05:00,ВТБ,499.0,RUB
2024-02-28,Кафе и рестораны,Столовая ОЦРВ,,2024-02-29 18:04:22,2024-02-29 15:05:00,ВТБ,230.0,RUB
2024-02-29,Кафе и рестораны,Столовая ОЦРВ,,2024-02-29 12:13:46,2024-02-29 09:13:54,Тинькофф,350.0,RUB
2024-02-29,Проезд,Ласточка,,2024-02-29 17:51:35,2024-02-29 14:51:42,Тинькофф,99.0,RUB
2024-02-29,Кафе и рестораны / Кофейни,Зацепи Кофе,,2024-02-29 17:52:02,2024-02-29 14:52:11,Тинькофф,699.0,RUB
2024-02-29,Отдых и развлечения / Чай,Унция,Чай Голубые Гаваи,2024-02-29 17:53:04,2024-02-29 14:53:13,Тинькофф,365.0,RUB
2024-02-29,Забота о себе,Черная Кость,Стрижка,2024-02-29 17:54:45,2024-02-29 14:55:17,Наличка,600.0,RUB
2024-02-29,Продукты,Аппетит,Молоко,2024-03-04 15:55:34,2024-03-04 12:56:11,Тинькофф,202.0,RUB
2024-02-29,Проезд,Ласточка,,2024-03-04 15:57:01,2024-03-04 12:57:11,Тинькофф,99.0,RUB
2024-03-01,Кафе и рестораны,Столовая ОЦРВ,,2024-03-04 15:57:19,2024-03-04 12:57:28,Тинькофф,460.0,RUB
2024-03-01,Продукты / Сладости,Пятерочка,,2024-03-04 15:57:43,2024-03-04 12:57:52,Тинькофф,389.55,RUB
2024-03-02,Продукты / Сладости,Пятерочка,,2024-03-04 15:58:14,2024-03-04 12:58:23,Тинькофф,793.21,RUB
2024-03-02,Проезд,Urent,Аренда самоката,2024-03-04 15:58:50,2024-03-04 12:59:07,Тинькофф,134.3,RUB
2024-03-03,Проезд,Яндекс такси,,2024-03-04 15:59:25,2024-03-04 12:59:34,Тинькофф,208.0,RUB
2024-03-03,Здоровье и фитнес,Аптека,Лекарства,2024-03-04 16:01:40,2024-03-04 13:01:52,ВТБ,547.01,RUB
2024-03-03,Продукты,Ярмарка ВФМ,Оленина,2024-03-04 16:02:14,2024-03-04 13:02:23,ВТБ,248.0,RUB
2024-03-03,Продукты,Ярмарка ВФМ,Домашний зефир,2024-03-04 16:02:48,2024-03-04 13:03:55,ВТБ,200.0,RUB
2024-03-03,Продукты,Ярмарка ВФМ,Сыр,2024-03-04 16:03:12,2024-03-04 13:03:55,ВТБ,250.0,RUB
2024-03-03,Продукты / Сладости,Ярмарка ВФМ,Тульский пряник,2024-03-04 16:04:10,2024-03-04 13:04:50,ВТБ,360.0,RUB
2024-03-04,Кафе и рестораны,Столовая ОЦРВ,,2024-03-04 15:59:39,2024-03-04 13:00:00,Тинькофф,380.0,RUB
2024-03-04,Продукты / Сладости,Ярмарка ВФМ,Тульский пряник,2024-03-05 08:36:17,2024-03-05 05:36:51,Тинькофф,430.0,RUB
2024-03-04,Продукты / Сладости,Ярмарка ВФМ,Варенье из шишек,2024-03-05 08:37:08,2024-03-05 05:37:18,Тинькофф,450.0,RUB
2024-03-05,Кафе и рестораны,Столовая ОЦРВ,,2024-03-05 13:15:05,2024-03-05 10:16:02,Тинькофф,410.0,RUB
2024-03-05,Подарки,ОЦРВ,На подарки на 8 марта,2024-03-05 13:15:28,2024-03-05 10:16:02,Тинькофф,1570.0,RUB
2024-03-05,Забота о себе,,Оплатил подписку на дзен мани,2024-03-05 13:15:46,2024-03-05 10:16:02,Тинькофф,149.0,RUB
2024-03-05,Продукты / Сладости,Пятерочка,,2024-03-05 13:33:22,2024-03-05 10:33:41,Тинькофф,745.34,RUB
2024-03-05,Подарки,Flowwow,Цветы на 8 марта для Мамы,2024-03-05 14:42:43,2024-03-05 11:44:42,ВТБ,2500.0,RUB
2024-03-05,Подарки,Flowwow,Цветы для бабушки на 8 марта,2024-03-05 14:43:15,2024-03-05 11:44:42,ВТБ,1548.0,RUB
2024-03-05,Подарки,Flowwow,Цветы для Ники на 8 марта,2024-03-05 14:43:55,2024-03-05 11:44:42,ВТБ,3910.0,RUB
2024-03-05,,,По ошибке перевёл деньги на чужую карту,2024-03-05 15:35:54,2024-03-05 12:36:06,ВТБ,4000.0,RUB
2024-03-05,Проезд,,,2024-03-07 12:14:56,2024-03-07 09:15:31,Тинькофф,51.3,RUB
2024-03-05,Проезд,Яндекс такси,,2024-03-07 12:15:42,2024-03-07 09:15:59,Тинькофф,318.0,RUB
2024-03-06,Продукты / Сладости,Ярмарка ВФМ,2 тульских пряника,2024-03-07 12:10:10,2024-03-07 09:13:22,ВТБ,720.0,RUB
2024-03-06,Продукты,Ярмарка ВФМ,Паштет из оленя и кабана,2024-03-07 12:10:51,2024-03-07 09:13:22,ВТБ,400.0,RUB
2024-03-06,Кафе и рестораны,Столовая ОЦРВ,,2024-03-07 12:16:07,2024-03-07 09:16:44,Тинькофф,460.0,RUB
2024-03-06,Продукты / Сладости,Ярмарка ВФМ,Варенье из шишек,2024-03-07 12:16:28,2024-03-07 09:16:44,Тинькофф,450.0,RUB
2024-03-06,Проезд,Яндекс такси,,2024-03-07 12:16:48,2024-03-07 09:16:58,Тинькофф,155.0,RUB
2024-03-07,Кафе и рестораны,Столовая ОЦРВ,,2024-03-07 13:00:40,2024-03-07 10:01:03,ВТБ,320.0,RUB
2024-03-07,Продукты,Пятерочка,,2024-03-07 13:16:40,2024-03-07 10:16:49,ВТБ,598.46,RUB
2024-03-08,Подарки,Flowwow,Доставка букета Бабушке,2024-03-09 15:36:25,2024-03-09 12:36:34,ВТБ,700.0,RUB
2024-03-08,Продукты,Магнит,,2024-03-09 15:37:21,2024-03-09 12:37:31,ВТБ,296.12,RUB
2024-03-08,Забота о себе,Магнит косметик,Шампунь и зубная щётка,2024-03-09 15:38:24,2024-03-09 12:38:34,ВТБ,395.98,RUB
2024-03-09,Хобби,Пятерочка,Бутылки для фотохимии,2024-03-09 19:38:11,2024-03-09 16:39:04,ВТБ,297.88,RUB
2024-03-09,Продукты,Пятерочка,,2024-03-12 17:00:44,2024-03-12 14:00:52,ВТБ,553.88,RUB
2024-03-10,Доставка еды,Самокат,,2024-03-12 16:58:47,2024-03-12 13:58:55,Сбер,606.0,RUB
2024-03-11,"Платежи, комиссии",Сбер,Обслуживание карты,2024-03-12 16:59:37,2024-03-12 14:02:06,Сбер,40.0,RUB
2024-03-11,Кафе и рестораны,Столовая ОЦРВ,,2024-03-12 17:01:03,2024-03-12 14:01:11,ВТБ,440.0,RUB
2024-03-12,Проезд,,,2024-03-12 17:03:27,2024-03-12 14:04:22,Тинькофф,51.3,RUB
2024-03-12,"Платежи, комиссии / Оплата связи",,,2024-03-12 17:07:47,2024-03-12 14:07:57,Тинькофф,323.0,RUB
2024-03-13,Проезд,,,2024-03-18 17:44:50,2024-03-18 14:45:00,Тинькофф,32.4,RUB
2024-03-13,"Платежи, комиссии / Оплата связи",Тинькофф,,2024-03-18 17:45:56,2024-03-18 14:46:06,Тинькофф,198.0,RUB
2024-03-13,Кафе и рестораны,Столовая ОЦРВ,,2024-03-18 17:46:20,2024-03-18 14:46:30,Тинькофф,200.0,RUB
2024-03-13,Продукты / Сладости,Пятерочка,,2024-03-18 17:47:39,2024-03-18 14:48:31,Тинькофф,404.97,RUB
2024-03-13,Подарки,Пятерочка,,2024-03-18 17:48:19,2024-03-18 14:48:31,Тинькофф,148.09,RUB
2024-03-13,"Платежи, комиссии / Подписки",,Яндекс плюс,2024-03-18 17:48:36,2024-03-18 14:48:47,Тинькофф,299.0,RUB
2024-03-14,Проезд,Яндекс такси,,2024-03-18 17:49:08,2024-03-18 14:49:18,Тинькофф,146.0,RUB
2024-03-14,Кафе и рестораны,Столовая ОЦРВ,,2024-03-18 17:49:31,2024-03-18 14:49:41,Тинькофф,295.0,RUB
2024-03-14,Проезд,Яндекс такси,,2024-03-18 17:49:49,2024-03-18 14:49:59,Тинькофф,188.0,RUB
2024-03-14,Доставка еды,Самокат,,2024-03-18 17:50:44,2024-03-18 14:50:54,Тинькофф,657.0,RUB
2024-03-15,Проезд,Яндекс такси,,2024-03-18 17:51:09,2024-03-18 14:51:19,Тинькофф,241.0,RUB
2024-03-15,Кафе и рестораны,Столовая ОЦРВ,,2024-03-18 17:51:58,2024-03-18 14:52:09,Тинькофф,240.0,RUB
2024-03-15,Продукты / Сладости,Пятерочка,,2024-03-18 17:52:32,2024-03-18 14:52:46,Тинькофф,434.97,RUB
2024-03-16,Проезд,,,2024-03-18 17:53:09,2024-03-18 14:53:19,Тинькофф,32.4,RUB
2024-03-16,Кафе и рестораны,Ресторан Вега,,2024-03-18 17:54:35,2024-03-18 14:54:45,Тинькофф,275.0,RUB
2024-03-16,Продукты / Сладости,Колобок,,2024-03-18 17:55:19,2024-03-18 14:55:33,Тинькофф,136.0,RUB
2024-03-16,Доставка еды,Самокат,Продукты в поход,2024-03-18 17:56:32,2024-03-18 14:56:42,Тинькофф,585.0,RUB
2024-03-17,Продукты,Пятерочка,,2024-03-18 17:57:25,2024-03-18 14:57:35,Тинькофф,888.43,RUB
2024-03-18,Проезд,Яндекс GO,Аренда самоката,2024-03-18 17:59:35,2024-03-18 14:59:52,Тинькофф,41.0,RUB
2024-03-18,Кафе и рестораны,Столовая ОЦРВ,,2024-03-18 18:00:46,2024-03-18 15:00:55,Тинькофф,410.0,RUB
2024-03-18,Хобби,Озон,Набор для чайной церемонии,2024-03-18 18:01:04,2024-03-18 15:01:14,Тинькофф,3004.0,RUB
2024-03-18,Продукты / Сладости,Пятерочка,,2024-03-18 18:02:13,2024-03-18 15:02:24,Тинькофф,401.26,RUB
2024-03-19,Проезд,Яндекс GO,,2024-03-19 08:03:49,2024-03-19 05:04:04,Тинькофф,39.0,RUB
2024-03-19,Кафе и рестораны,Столовая ОЦРВ,,2024-03-19 12:49:38,2024-03-19 09:49:47,Тинькофф,440.0,RUB
2024-03-19,Проезд,,,2024-03-20 09:50:48,2024-03-20 06:50:57,Тинькофф,32.4,RUB
2024-03-19,Здоровье и фитнес,Аптека,Антидепрессанты,2024-03-20 09:51:39,2024-03-20 06:51:47,Тинькофф,1090.0,RUB
2024-03-20,Проезд,Яндекс такси,,2024-03-20 09:51:51,2024-03-20 06:52:36,Тинькофф,82.0,RUB
2024-03-20,Проезд,Самолет,Билеты домой и из дома,2024-03-20 12:39:37,2024-03-20 09:39:52,Тинькофф,21020.0,RUB
2024-03-20,Кафе и рестораны,Столовая ОЦРВ,,2024-03-20 12:41:05,2024-03-20 09:41:14,Тинькофф,460.0,RUB
2024-03-20,Кафе и рестораны,Ресторан Вега,,2024-03-21 12:53:07,2024-03-21 09:53:20,Тинькофф,265.0,RUB
2024-03-20,Проезд,Яндекс такси,,2024-03-21 12:53:17,2024-03-21 09:53:37,Тинькофф,212.0,RUB
2024-03-21,Кафе и рестораны,Столовая ОЦРВ,,2024-03-21 12:53:35,2024-03-21 09:53:46,Тинькофф,460.0,RUB
